0.005409,0.087676,0.14073,0.041139,-68.438,2.7063,-4.644,1.6212,-0.78596,0.79136,-0.005992,0.22778,-0.015117,-0.78002,0.040309,0.004643,-0.27414,0,0,0,0,0,0,0,0,0,0,0,0,2.8197,13.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005618,0.026204,0.059747,0.046313,-63.446,3.811,0.24256,0.7628,0.10106,0.056547,0.25458,0.23221,-0.11029,-0.044984,-0.014537,0.070901,0.31158,0,0,1e-06,0,0,0,0,0,0,0,0,0,2.4897,5.3265,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001934,0.014825,0.02788,0.097531,-65.852,9.3111,-1.4075,1.5576,0.544,0.50963,0.4319,0.49841,-0.18642,0.047833,0.36862,0.47531,-0.011138,0,0,0,1e-06,1e-06,1e-06,1e-06,0,0,0,0,0,2.3341,6.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010215,0.025893,0.04473,0.064801,-56.765,3.5018,0.67776,1.2062,0.023335,0.12794,-0.16441,0.21845,0.14053,0.11313,0.13311,0.23805,0.24021,5e-06,6e-06,5e-06,4e-06,3e-06,2e-06,3e-06,2e-06,2e-06,2e-06,4e-06,4e-06,1.8046,3.5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004836,0.020969,0.053915,0.061637,-55.366,6.0722,-1.121,1.1446,0.49035,0.48805,-0.49794,-0.91322,-0.20146,0.054006,0.30077,0.58898,0.42601,6e-06,7e-06,4e-06,8e-06,8e-06,1.7e-05,1.4e-05,5e-06,4e-06,2e-06,2e-06,1e-06,2.6504,12.213,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013047,0.059245,0.10738,0.063411,-56.762,4.2604,-1.7292,-0.26773,-0.44076,-0.006997,-0.39772,-0.56558,-0.21232,-0.42465,-0.53243,-0.42946,-0.61687,2e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.5901,1.9952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006746,0.040972,0.068184,0.13357,-56.385,5.393,-0.016319,0.72173,-0.36917,0.29574,-0.20776,-0.739,-0.13261,-0.27226,0.01551,0.20314,0.1037,1e-06,2e-06,2e-06,2e-06,3e-06,3e-06,2e-06,2e-06,2e-06,2e-06,1e-06,1e-06,1.584,2.6133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004267,0.030188,0.050945,0.044052,-62.96,7.3701,-0.34257,1.6462,-1.8317,-0.14727,0.88751,0.4026,-0.012928,-2.0391,1.1418,-0.5884,0.39753,1e-06,3e-06,1e-06,0,0,0,0,0,1e-06,0,0,0,4.5978,27.22,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00398,0.011727,0.016358,0.062958,-54.321,4.3832,0.72148,1.6543,0.28998,0.2125,0.28523,0.31437,0.31627,0.17723,0.29046,-0.13927,-0.10132,2.2e-05,9e-06,7e-06,6e-06,1.7e-05,5.7e-05,1.9e-05,3.1e-05,9e-06,1.1e-05,2.9e-05,2e-05,2.8793,9.5382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001444,0.013712,0.019966,0.12339,-65.246,8.3738,0.20391,4.3163,-1.1879,0.96252,-0.27477,0.75008,0.30977,0.2379,0.063053,-0.08869,-0.394,1e-06,0,2e-06,1e-06,2e-06,0,1e-06,4e-06,1e-06,2e-06,0,0,3.1178,10.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002141,0.020838,0.037733,0.015989,-66.806,12.4,-1.8494,0.75405,0.31622,-0.60537,0.36015,0.20495,0.16632,-0.24012,0.21869,-0.62974,0.22753,0,0,0,1e-06,0,0,2e-06,0,0,0,1e-06,1e-06,3.7983,15.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003834,0.023174,0.078783,0.036251,-54.24,4.5674,-1.9668,1.3397,0.08855,0.69277,0.28919,0.74545,0.21103,0.034949,0.19674,0.14413,-0.15106,6e-06,5e-06,8e-06,6e-06,8e-06,1.5e-05,6e-06,4e-06,4e-06,7e-06,1.1e-05,5e-06,2.0569,3.7226,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002967,0.028151,0.056687,0.041009,-70.822,10.698,-2.8702,1.0029,0.88305,0.39077,-1.1502,-1.7402,-2.0382,-1.2057,0.27847,0.32552,-0.2253,0,0,0,0,0,1e-06,0,0,0,0,0,0,3.8983,31.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009388,0.063093,0.16448,0.077942,-53.598,3.3439,0.20437,0.70434,1.0367,-0.65987,-0.22618,0.11797,-0.29412,0.36653,0.14795,-0.74291,-0.50745,6e-06,3e-06,4e-06,3e-06,2e-06,5e-06,3e-06,4e-06,3e-06,3e-06,2e-06,2e-06,1.8156,3.2686,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007852,0.0348,0.066107,0.038331,-56.941,5.4952,0.013336,0.61248,0.25295,0.23275,-0.54192,0.59884,-0.014126,-0.30543,0.32664,-0.34427,0.61633,3e-06,2e-06,2e-06,7e-06,2e-06,1e-06,1e-06,2e-06,1e-06,1e-06,2e-06,1e-06,3.6675,13.023,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002631,0.013675,0.028393,0.088262,-59.331,5.8812,0.32578,1.0344,0.012733,0.22435,-0.21491,0.051742,-0.0878,-0.09671,-0.28144,0.02942,0.087821,2e-06,0,2e-06,1e-06,4e-06,1e-06,1e-06,1e-06,0,0,1e-06,1e-05,4.7665,28.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06
0.001023,0.010222,0.013299,0.081598,-69.094,10.671,-1.9051,0.93316,1.3631,0.85343,0.098445,1.2325,1.2662,0.39779,0.34182,0.36448,-0.48189,0,1e-06,0,0,0,1e-06,0,0,0,1e-06,3e-06,1e-06,5.0483,68.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06
0.002579,0.022116,0.040846,0.029487,-64.499,10.766,-1.365,0.60702,0.12933,-0.38721,0.35607,0.1165,0.052635,-0.044259,-0.029088,-0.34047,0.1869,0,1e-06,0,1e-06,0,1e-06,2e-06,0,0,0,1e-06,1e-06,3.631,13.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011622,0.036439,0.07758,0.057475,-57.061,7.0686,-1.5527,0.48682,-0.65147,-0.36699,-0.39083,0.54102,0.10525,-0.32279,0.86514,0.024283,0.72739,1e-06,4e-06,3e-06,1e-05,2e-06,1e-06,3e-06,2e-06,1.2e-05,3e-06,5e-06,5e-06,2.7838,14.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005755,0.008715,0.01548,0.1667,-50.552,5.6072,0.98786,0.79876,0.19671,0.20509,0.043644,0.32844,-0.18305,0.17946,0.16288,0.1799,0.010542,0.000175,0.000144,0.0001,9.6e-05,0.000135,0.000108,8.7e-05,0.000145,7.2e-05,4.8e-05,8e-05,0.000132,1.5879,3.6308,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001225,0.01052,0.014229,0.021032,-64.244,8.9947,-1.0207,0.35809,0.81052,0.30732,0.86803,0.26567,0.75106,0.74625,0.057016,1.0505,-0.14902,1e-06,1e-06,1e-06,2e-06,0,1e-06,3e-06,1e-06,0,1e-06,3e-06,4e-06,2.4813,17.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003031,0.010503,0.012003,0.014708,-60.806,4.1602,1.2029,0.76119,0.47025,0.60685,-0.14871,0.10288,0.34347,0.67039,-0.063892,0.087292,0.4283,6e-06,2e-06,2e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,4e-06,2e-06,3.1071,10.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00519,0.024433,0.067086,0.042588,-58.029,5.2236,-1.1303,1.9999,-0.16134,0.97058,-0.19198,-0.443,-0.088979,-0.56244,-0.42965,-0.35071,-0.29824,4e-06,2e-06,1e-06,1e-06,2e-06,2e-06,1e-06,2e-06,1e-06,3e-06,2e-06,6e-06,2.6124,9.0546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009266,0.034774,0.083878,0.018476,-53.607,4.0306,0.63606,0.63324,0.35182,-0.45467,0.15054,0.28691,0.33287,-0.080056,0.062366,0.64188,0.35157,6e-06,9e-06,6e-06,8e-06,1e-05,7e-06,9e-06,6e-06,6e-06,4e-06,4e-06,6e-06,1.4961,2.7886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007615,0.071755,0.13581,0.01233,-53.65,3.9306,-1.3796,-0.04489,-0.53629,-0.28697,-0.13702,0.006342,-0.022032,-0.28269,0.1998,-0.44475,-0.001011,5e-06,2e-06,3e-06,3e-06,3e-06,3e-06,2e-06,4e-06,3e-06,2e-06,3e-06,2e-06,1.6896,2.5533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003442,0.027723,0.050518,0.034305,-74.236,10.445,-1.0938,1.0325,-1.6565,1.2503,0.27733,-0.93554,-1.6395,-1.6166,-0.090138,0.27415,1.2461,0,0,0,0,0,0,0,0,0,0,0,0,3.8325,76.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06
0.00338,0.035591,0.1061,0.023517,-61.81,4.2439,-0.45726,1.4304,-0.4037,0.053674,0.27235,0.32255,0.025438,0.15345,0.32095,0.11887,-0.29506,0,0,1e-06,0,0,0,1e-06,0,0,0,0,0,2.3329,6.5081,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00479,0.034615,0.059822,0.020998,-57.398,6.8474,-1.1734,-0.71397,0.16613,0.27085,-0.47884,-0.51149,-0.49245,-0.21276,-0.18776,0.31597,0.28408,2e-06,1e-06,2e-06,2e-06,1e-06,5e-06,3e-06,4e-06,1e-06,1e-06,3e-06,2e-06,2.1962,5.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009344,0.050834,0.088991,0.044422,-54.643,5.0476,-0.63261,0.086727,-0.67126,0.20314,0.29166,0.18138,0.4043,-0.21843,-0.23551,0.33584,-0.066878,3e-06,2e-06,3e-06,2e-06,2e-06,3e-06,2e-06,5e-06,2e-06,4e-06,3e-06,2e-06,1.8608,3.4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004369,0.027753,0.045374,0.0118,-55.431,6.5805,-0.36713,0.91505,-0.40046,-0.074587,-0.72839,-0.32027,0.069416,0.26781,-0.16785,0.048015,0.11469,1.1e-05,4e-06,1e-06,3e-06,3e-06,4e-06,4e-06,8e-06,8e-06,4e-06,2e-06,4e-06,2.2447,7.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006662,0.030766,0.042735,0.033469,-56.484,7.0706,0.18157,0.071883,-0.25595,-0.31187,0.14533,-0.13143,-0.030895,-0.61926,-0.21497,-0.44765,-0.48528,4e-06,9e-06,2e-06,2e-06,2e-06,5e-06,5e-06,1e-06,2e-06,2e-06,7e-06,7e-06,2.2178,7.1875,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006252,0.020079,0.027993,0.072182,-58.644,4.1998,1.5481,0.74711,0.4107,0.41137,-0.19935,0.6741,0.047658,0.36649,-0.085597,0.30235,0.20343,1e-06,1e-06,2e-06,2e-06,2e-06,2e-06,1e-06,3e-06,3e-06,5e-06,3e-06,1e-06,2.188,5.3046,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009719,0.064864,0.1121,0.011857,-55.044,4.2709,-2.4849,-0.1187,-1.3175,0.7647,-0.59479,1.0783,-0.20337,-0.19526,-0.18355,-0.27785,-0.16611,3e-06,2e-06,3e-06,2e-06,5e-06,2e-06,2e-06,2e-06,1e-06,3e-06,2e-06,2e-06,1.9499,3.0953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007338,0.026012,0.071501,0.021461,-53.538,3.9316,-0.33937,0.66719,0.29329,0.14424,-0.055229,0.62494,0.1387,0.11628,0.23652,0.10311,0.21974,8e-06,5e-06,6e-06,1.2e-05,6e-06,8e-06,5e-06,7e-06,6e-06,5e-06,1.3e-05,7e-06,1.7324,2.6797,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007576,0.054791,0.10667,0.070699,-60.834,5.3151,-2.4215,0.75682,-0.70042,0.41028,-0.26043,0.23642,-0.28466,0.25107,-0.028409,0.34905,-0.43214,1e-06,0,0,0,0,1e-06,0,0,0,0,0,0,3.7102,45.012,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06
0.009432,0.028649,0.074419,0.022512,-60.262,3.775,0.90654,0.68644,0.016769,0.55807,-0.528,1.3284,-0.25215,0.83866,-0.2204,0.057277,0.55545,0,0,1e-06,1e-06,1e-06,2e-06,1e-06,2e-06,1e-06,0,1e-06,0,2.7052,6.1948,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008376,0.038131,0.04723,0.036915,-57.057,5.8576,0.93701,0.2044,-0.26561,-0.49302,-0.14614,0.20173,0.36011,0.33548,-0.26474,-0.086736,0.55618,2e-06,1e-06,2e-06,6e-06,2e-06,5e-06,3e-06,6e-06,2e-06,1e-06,2e-06,1e-06,2.1883,8.4502,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001487,0.01176,0.026524,0.034663,-62.1,7.6971,-0.86677,0.35462,0.50437,0.6045,0.9379,0.42083,0.35196,0.84767,0.4465,0.73384,0.056946,1e-06,1e-06,1e-06,3e-06,1e-06,1e-06,3e-06,1e-06,0,1e-06,3e-06,6e-06,3.1456,22.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00461,0.023785,0.039927,0.042515,-61.103,4.9298,0.30061,2.1057,0.44869,0.31439,-0.93763,-0.30985,-0.098013,0.16451,0.085512,0.59169,0.065509,2e-06,0,1e-06,1e-06,0,0,0,1e-06,1e-06,0,1e-06,1e-06,3.3719,15.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005171,0.026241,0.069826,0.084368,-55.795,4.8846,-0.39204,1.436,-0.58234,0.12447,0.18354,0.34982,0.030921,-0.25848,-0.14831,-0.12515,0.004996,2e-06,3e-06,2e-06,5e-06,2e-06,2e-06,4e-06,3e-06,4e-06,2e-06,4e-06,4e-06,1.5815,3.1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003997,0.019453,0.04003,0.068875,-60.056,5.4491,-0.13106,1.8926,0.37422,0.28986,-0.036634,0.31404,0.29024,-0.072911,0.26579,-0.075685,-0.23447,1e-06,2e-06,1e-06,1e-06,1e-06,3e-06,1e-06,0,0,1e-06,1e-06,1e-06,3.3891,9.5583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
